rows,aajtak.csv,AmarUjalaNews.csv,BloombergQuint.csv,bsindia.csv,BTVI.csv,businessline.csv,CNBCTV18Live.csv,CNBC_Awaaz.csv,CNNnews18.csv,DainikBhaskar.csv,DDNewsLive.csv,DeccanChronicle.csv,DeccanHerald.csv,dna.csv,EconomicTimes.csv,ETNOWlive.csv,FinancialXpress.csv,firstpost.csv,FortuneIndia.csv,fpjindia.csv,HindustanTimes.csv,htTweets.csv,HuffPostIndia.csv,IndianExpress.csv,IndiaToday.csv,indiatvnews.csv,JagranNews.csv,livemint.csv,LogicalIndians.csv,mid_day.csv,MirrorNow.csv,MumbaiMirror.csv,NavbharatTimes.csv,ndtv.csv,ndtvindia.csv,NDTVProfit.csv,NewIndianXpress.csv,News18India.csv,News24.csv,NEWS9.csv,newslaundry.csv,NewsX.csv,OfficialRDIndia.csv,Oneindia.csv,otvnews.csv,Outlookindia.csv,postcard_news.csv,qzindia.csv,RealRediffCom.csv,republic.csv,ReutersIndia.csv,rightlog_in.csv,RisingKashmir.csv,rpbreakingnews.csv,RVCJ_FB.csv,ScoopWhoop.csv,scroll_in.csv,SundayGuardian.csv,SwarajyaMag.csv,TheAsianAgeNews.csv,thebetterindia.csv,TheDailyPioneer.csv,thenewsminute.csv,TheQuint.csv,TheStatesmanLtd.csv,thetribunechd.csv,TheWeek.csv,thewire_in.csv,the_hindu.csv,TimesNow.csv,otimesofindia.csv,WIONews.csv,YahooNews.csv,YouthKiAwaaz.csv,ZeeBusiness.csv,ZeeNews.csv
republic.csv,0.34076431,0.096944244,0.02387541,0.137911799,0.042084898,0.013114876,0.033663537,0.038832301,0.151313173,0.123773956,0.272458087,0.01866957,0.0120127,0.236628961,0.299164774,0.068371949,0.053627404,0.210052042,0.001818421,0.003320008,0.000471879,0.372688634,0.036496498,0.315844024,0.370479227,0.148271236,0.131297062,0.13402385,0.01784041,0.044107238,0.027862791,0.02384339,0.115721672,0.460175067,0.110851203,0.065542358,0.059040534,0.179243375,0.003859299,0.000423006,0.050206279,0.078075811,0.000229199,0.020214975,0.021217718,0.059433205,0.020575625,0.007415247,0.003633471,,0.078950473,0.019028535,0.012895789,0.024429869,0.015138901,0.030341843,0.076995544,0.004064904,0.080816082,0.00841125,0.038980606,0.012454245,0.047043002,0.083994526,0.00383402,0.016613524,0.00163641,0.103973561,0.365209346,0.568847199,0.513468785,0.043249429,0.011411054,0.007309074,0.038812077,0.361109051
ReutersIndia.csv,0.299159719,0.077051662,0.02979318,0.278473795,0.12540574,0.021549946,0.071357682,0.039414178,0.204132904,0.085415548,0.362464875,0.022775923,0.012623668,0.350290732,0.407722875,0.152163168,0.105924386,0.407843526,0.002263192,0.003788852,0.000414497,0.44812951,0.049188909,0.42122224,0.441314636,0.294643066,0.089642248,0.30566518,0.01639306,0.066093766,0.01773385,0.023704162,0.10689933,0.489896395,0.09551526,0.225599172,0.290295713,0.125757965,0.008673299,0.001247383,0.062540379,0.271771789,0.000216005,0.019749901,0.018088021,0.101849473,0.005699819,0.015359737,0.006233021,0.091164016,,0.004575034,0.011319851,0.014073434,0.004880555,0.045110104,0.091891818,0.005695927,0.030719473,0.013129627,0.057453549,0.011298446,0.050642567,0.081375663,0.004006803,0.017519791,0.006694222,0.0943788,0.481392398,0.436000125,0.499406472,0.022114284,0.043681744,0.014116246,0.039904568,0.373557045
rightlog_in.csv,0.315234785,0.11902003,0.055399216,0.177785135,0.103073443,0.024830326,0.04828119,0.059923854,0.1429675,0.146774817,0.429233571,0.03536942,0.02946532,0.305688904,0.308006401,0.100038625,0.094134525,0.278320366,0.007118027,0.010042487,0.000496607,0.331457264,0.073166694,0.319317994,0.346300281,0.214534018,0.176516029,0.190586547,0.043977266,0.06301385,0.048060476,0.035976384,0.13634608,0.328532804,0.102135408,0.071676875,0.118081995,0.197814931,0.005297136,0.000441428,0.120675385,0.152347845,0.000606964,0.069359378,0.035866027,0.097886663,0.20338796,0.019478011,0.009987309,0.623020471,0.129724659,,0.026927109,0.035645313,0.038459416,0.04938476,0.129669481,0.025216576,0.637642774,0.024113006,0.136125366,0.073387408,0.121061634,0.113667715,0.010208023,0.034983171,0.003586603,0.14407107,0.328919053,0.537052364,0.424322684,0.167025327,0.017933013,0.014401589,0.061413673,0.443193732
RisingKashmir.csv,0.14436401,0.039450858,0.014114069,0.066447495,0.022295517,0.007196248,0.012818316,0.013835643,0.107215523,0.043541582,0.1338909,0.016320062,0.011543981,0.125281103,0.137563984,0.029063417,0.027178685,0.128086783,0.000813861,0.004101433,0.000567561,0.31587458,0.036966439,0.246021717,0.266368251,0.061371571,0.045437022,0.069478058,0.012711229,0.026354115,0.022863079,0.015120687,0.047493093,0.411803131,0.057034546,0.037898096,0.040907241,0.077252575,0.00527939,0.000460474,0.048853098,0.051519565,0.000289135,0.011940203,0.006800026,0.061018183,0.005450729,0.009091688,0.00379088,0.081942987,0.062292519,0.005225847,,0.010408858,0.005482855,0.015516909,0.081375426,0.005225847,0.027746247,0.011308389,0.022659613,0.009006018,0.036613052,0.084234649,0.004733246,0.026000728,0.002238119,0.115953824,0.244736673,0.303152642,0.355047011,0.026321989,0.015184939,0.010590906,0.013439421,0.172838449
rpbreakingnews.csv,0.489651012,0.224168136,0.009090171,0.088842352,0.027502552,0.007877761,0.02106344,0.036088036,0.111547475,0.464822721,0.214434054,0.012901429,0.008927743,0.170288426,0.149921106,0.040612818,0.033280351,0.122615788,0.000690319,0.002923705,0.000452478,0.273546269,0.023447652,0.219225682,0.266213802,0.155426258,0.274462827,0.085002088,0.007668925,0.033141127,0.012913031,0.01822675,0.216829868,0.362852701,0.210814229,0.044806943,0.045787312,0.281418229,0.006056247,0.000208836,0.032265175,0.066804344,6.96E-05,0.017252181,0.019810423,0.042469139,0.005162892,0.004228931,0.002917904,0.084091331,0.041952849,0.003747448,0.005638574,,0.006526128,0.010697048,0.047365185,0.002564043,0.025019723,0.007784945,0.021887182,0.008637693,0.024265593,0.050509328,0.003004919,0.017147763,0.00063811,0.069873074,0.243259235,0.284736402,0.335547383,0.015906349,0.006937999,0.006207073,0.033030908,0.326625441
RVCJ_FB.csv,0.126361346,0.021212391,0.004979991,0.032227657,0.009082555,0.002335853,0.006420631,0.007849415,0.036798577,0.029476805,0.061485104,0.006610345,0.003260708,0.062516674,0.062433674,0.014074403,0.01306062,0.052758263,0.000444642,0.001760783,0.000195643,0.11349044,0.011803765,0.081499926,0.097939825,0.031717801,0.028800949,0.026423596,0.01186305,0.014779902,0.008803913,0.023079887,0.025777383,0.144218171,0.027034237,0.015847043,0.013167334,0.038707574,0.001737068,0.000100786,0.01202905,0.016481399,8.30E-05,0.005507633,0.007896843,0.013647547,0.003723136,0.002027568,0.000889284,0.053256262,0.014868831,0.004132207,0.003035423,0.006669631,,0.030182303,0.019890322,0.000539499,0.011240551,0.001737068,0.013244405,0.001790425,0.010979695,0.027810879,0.002845709,0.004908848,0.000379428,0.02792945,0.096635542,0.130179339,0.162685638,0.009029198,0.003942493,0.003385208,0.008015414,0.090416481
ScoopWhoop.csv,0.184939288,0.069971814,0.020710757,0.141674437,0.036684564,0.01889957,0.020667888,0.019178214,0.106484905,0.049748684,0.112272128,0.018374433,0.010550965,0.165246654,0.268291376,0.055669871,0.04837154,0.239382053,0.002915046,0.003761695,0.000417966,0.27205843,0.127034906,0.214513069,0.255162953,0.059292244,0.063584435,0.21693513,0.083003783,0.179350331,0.022270092,0.119950916,0.067094278,0.355094364,0.049914799,0.055166168,0.04752489,0.079740432,0.002732855,0.000251851,0.058954656,0.039079832,0.000326871,0.013165933,0.056484369,0.070534461,0.004522608,0.017447406,0.00355807,0.096475152,0.124216314,0.004795893,0.007764524,0.009881148,0.027280327,,0.160649026,0.003681317,0.024536754,0.008386115,0.079654696,0.007255463,0.040757055,0.124505675,0.004088566,0.0194515,0.003140104,0.125052246,0.240962822,0.32659229,0.388971053,0.018883495,0.013980431,0.029675594,0.018310131,0.216206368
scroll_in.csv,0.3573431,0.15677374,0.053872258,0.267091662,0.077718566,0.034387287,0.052014894,0.050300737,0.208024857,0.161690549,0.318685611,0.045297135,0.029900102,0.354865167,0.45236814,0.120542108,0.096808631,0.472104811,0.004261524,0.00873569,0.000724719,0.53661786,0.184208928,0.559934732,0.50585851,0.153080709,0.171680394,0.349536093,0.061089075,0.139050661,0.061401529,0.060967566,0.181106087,0.656504682,0.198486334,0.116636434,0.120620221,0.213180347,0.007012854,0.000676983,0.222163396,0.128323077,0.000802833,0.032707847,0.038075978,0.197132368,0.011786455,0.042892976,0.008935313,0.198265013,0.204922017,0.010198148,0.032976904,0.035433139,0.014559483,0.130102329,,0.010350035,0.076729129,0.024080648,0.091531632,0.020574221,0.139172171,0.414470087,0.009538523,0.04428166,0.006921722,0.580548009,0.571747225,0.525538766,0.600076378,0.047775068,0.026992545,0.035537291,0.046976575,0.337862468
SundayGuardian.csv,0.297288249,0.143510769,0.086151099,0.3004129,0.161477514,0.086820667,0.077223524,0.093851133,0.228322732,0.179444258,0.385559647,0.128891865,0.088048209,0.419596027,0.460662872,0.17542685,0.155786185,0.506639884,0.011271063,0.031023323,0.001450731,0.519473273,0.185581966,0.524606629,0.49726593,0.19852695,0.187702265,0.378752371,0.058364022,0.210690771,0.061377078,0.087155451,0.192612432,0.529293606,0.161812298,0.152215155,0.299408548,0.212141502,0.018524718,0.002789867,0.277424395,0.21470818,0.00167392,0.12520924,0.039950898,0.34538556,0.047427742,0.084811963,0.056578507,0.269166388,0.326637652,0.050998772,0.054458208,0.049324852,0.010155117,0.076665551,0.266153331,,0.214261801,0.140497712,0.128110702,0.153331101,0.227429974,0.23088941,0.033032028,0.093404754,0.023546479,0.269501172,0.531748689,0.508536994,0.546032809,0.110590336,0.090838076,0.043298739,0.090949671,0.365472604
SwarajyaMag.csv,0.337096927,0.133617021,0.058647754,0.221598109,0.091678487,0.033531915,0.054609929,0.060028369,0.171678487,0.166184397,0.398411348,0.039574468,0.028718676,0.313257683,0.355612293,0.11341844,0.099423168,0.312737589,0.00572104,0.008992908,0.000699764,0.393437352,0.089219858,0.387962175,0.405853428,0.190269504,0.182468085,0.236236407,0.037276596,0.068113475,0.043574468,0.03701182,0.162600473,0.430524823,0.136113475,0.094345154,0.124661939,0.208973995,0.005947991,0.000652482,0.145825059,0.140189125,0.000576832,0.061106383,0.031962175,0.122146572,0.095858156,0.028907801,0.012425532,0.453465721,0.149276596,0.109276596,0.024501182,0.04078487,0.017929078,0.043300236,0.167196217,0.018156028,,0.026836879,0.109834515,0.053815603,0.135035461,0.151546099,0.009550827,0.049002364,0.004813239,0.193163121,0.406250591,0.525598109,0.479971631,0.106108747,0.024992908,0.018241135,0.06007565,0.389390071
